lookback,entry,exit,stop_loss,top_n,rebal,tc,ann_ret,ann_vol,sharpe,max_dd,win_rate,n_trades
126,1.5,0.5,4.0,5,Monthly,0.1% (realistic),-0.08626821573773269,0.1505458326715306,-0.5730362256254383,-0.6489900427579129,0.45527426160337553,457
252,1.5,0.5,4.0,3,Daily,0.1% (realistic),-0.08208459939626853,0.14274990325304535,-0.575023853086341,-0.591659478872945,0.4451812555260831,634
60,2.5,0.0,3.0,5,Daily,0.1% (realistic),-0.0953786960943673,0.165358953665887,-0.5767978931886748,-0.6873132649430016,0.449836867862969,906
60,2.5,0.0,3.0,3,Daily,0.1% (realistic),-0.09549750413390663,0.16502221825077115,-0.5786948275582302,-0.6891364164364884,0.449836867862969,901
126,1.5,0.5,4.0,10,2x/Month,0.1% (realistic),-0.10491601285330264,0.18063847015511725,-0.5808065843516584,-0.695460278857486,0.44901384809064204,648
252,1.0,0.5,4.0,10,Monthly,0.1% (realistic),-0.08259460391680035,0.1419012715852417,-0.5820568272158494,-0.6155671443425685,0.4515701017249005,432
252,2.5,0.5,4.0,5,Monthly,0.5% (high),-0.11799911994037432,0.20123474820920342,-0.5863754693980712,-0.7475816518533502,0.46306943830163644,159
126,2.5,0.5,4.0,3,Monthly,0.5% (high),-0.11407780243369237,0.19408974460475553,-0.5877580119753388,-0.7758963497371825,0.48062381852551983,179
252,1.0,0.0,4.0,5,Monthly,0.1% (realistic),-0.08360125004984319,0.1418243342353024,-0.5894704212828482,-0.5785782017119409,0.4502432551968156,375
60,2.0,0.0,4.0,10,2x/Month,0.1% (realistic),-0.10243616438073055,0.17260768643591276,-0.5934623567228213,-0.7004181554860939,0.4439461883408072,673
60,1.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.09017408528268891,0.15187256754974646,-0.5937483426896831,-0.6482253780758446,0.46791666666666665,514
20,2.5,0.5,3.0,5,Monthly,0.5% (high),-0.15864949574669054,0.2663958826676586,-0.5955403445353292,-0.5404895936124059,0.484593837535014,125
126,2.0,0.5,3.0,10,Daily,0.1% (realistic),-0.0962936791412876,0.16045261375276768,-0.6001378032374161,-0.6704543622430169,0.44765494137353434,805
252,1.5,0.5,3.0,3,Monthly,0.1% (realistic),-0.09196258004771601,0.15269449906811502,-0.6022651805334042,-0.6509497890677634,0.45313194135939583,366
20,2.5,0.5,4.0,10,Monthly,0.5% (high),-0.1530745273850826,0.2539080091776431,-0.6028739616401237,-0.5780435800697424,0.4766355140186916,130
252,2.0,0.5,3.0,10,Monthly,0.1% (realistic),-0.1020170095383774,0.16919655165348912,-0.6029496969140721,-0.6885709703642529,0.4526876943580631,311
252,2.5,0.5,4.0,10,Monthly,0.5% (high),-0.12075284919024414,0.1997747428653255,-0.6044450237217798,-0.7531179639964583,0.4613003095975232,160
252,1.0,0.0,4.0,3,2x/Month,0.1% (realistic),-0.08082995444909549,0.1334337785939259,-0.6057683092006433,-0.5670327199711984,0.44607190412782954,485
20,2.5,0.0,3.0,3,Monthly,0.5% (high),-0.1655869566756618,0.27297428176407007,-0.6066027744649496,-0.5945153774131209,0.4866581956797967,127
252,1.5,0.0,4.0,3,Monthly,0.1% (realistic),-0.082088408499936,0.13506201589869357,-0.6077830835984881,-0.5710415187010704,0.44563279857397503,290
126,1.0,0.5,3.0,3,Monthly,0.1% (realistic),-0.08361640806309814,0.13738250237576463,-0.608639430910881,-0.6372052622427344,0.4635901778154107,508
126,2.0,0.5,4.0,10,Daily,0.1% (realistic),-0.09523031215874646,0.15614974791742992,-0.60986529551814,-0.6648060290499755,0.44765494137353434,803
252,2.0,0.0,3.0,3,2x/Month,0.1% (realistic),-0.09360688476699638,0.15227770300960375,-0.614711693944404,-0.6252439240767358,0.4454870420017873,434
126,2.0,0.5,4.0,3,Daily,0.1% (realistic),-0.09648717532902959,0.15690391790623875,-0.6149443341923911,-0.6667665213344196,0.4480737018425461,801
126,2.0,0.5,4.0,5,Daily,0.1% (realistic),-0.09574547092263513,0.15557344461788322,-0.6154358229825372,-0.6661566334012563,0.44765494137353434,804
126,2.0,0.5,3.0,5,2x/Month,0.1% (realistic),-0.09945925765455721,0.16124773895809352,-0.6168102467496028,-0.6638235594254125,0.4588983050847458,595
126,1.5,0.0,4.0,10,2x/Month,0.1% (realistic),-0.1069496543819974,0.17320216681708706,-0.6174845058084251,-0.7028205914852145,0.4435585396558959,619
60,2.0,0.0,4.0,5,2x/Month,0.1% (realistic),-0.10622951713257957,0.17091506965189948,-0.6215339428462092,-0.7092940317478473,0.4415002038320424,650
126,2.5,0.5,4.0,3,2x/Month,0.5% (high),-0.12809569460086725,0.20587448892317445,-0.6222028541315205,-0.8028746616190989,0.45558375634517767,288
126,2.0,0.5,3.0,5,Daily,0.1% (realistic),-0.10075495393906918,0.1618108535100962,-0.6226711728752026,-0.6808333857338178,0.4472361809045226,805
60,2.5,0.0,3.0,10,Monthly,0.5% (high),-0.15737769751836334,0.25266282839524123,-0.6228763388660279,-0.7759321954279681,0.48327328872876996,199
252,2.0,0.5,3.0,5,2x/Month,0.1% (realistic),-0.09916988994965678,0.15851323556281618,-0.6256252961940039,-0.6621537336474956,0.4474153297682709,456
60,1.0,0.0,4.0,5,Monthly,0.1% (realistic),-0.10146317945551664,0.1616510632082555,-0.6276678757429597,-0.6824192898074202,0.44857142857142857,715
60,2.5,0.0,3.0,5,Monthly,0.5% (high),-0.15796897171622104,0.2514939414403867,-0.6281223746841849,-0.7763829462432681,0.48327328872876996,198
126,1.0,0.5,4.0,3,Monthly,0.1% (realistic),-0.08989707553791187,0.14301732696243585,-0.6285747150170395,-0.6738713767797204,0.4544303797468354,478
20,2.5,0.0,4.0,3,Monthly,0.5% (high),-0.16505029414611733,0.2596251785048173,-0.6357252986657257,-0.6377608695066459,0.475635593220339,128
126,2.0,0.0,3.0,10,Daily,0.1% (realistic),-0.10053402174043022,0.15801336508149877,-0.6362374580693073,-0.6870595889489437,0.44095477386934673,757
126,2.5,0.0,4.0,5,2x/Month,0.5% (high),-0.14362602884582154,0.22537986356335007,-0.6372620276498258,-0.8304617504130831,0.44933160845191894,298
252,1.5,0.0,3.0,10,Daily,0.1% (realistic),-0.09201143492357275,0.14424331369091858,-0.6378904683286245,-0.6059337271356865,0.4478337754199823,530
252,2.0,0.5,3.0,5,Monthly,0.1% (realistic),-0.10656470358115774,0.16684956396865208,-0.63868733634317,-0.6991682564499722,0.4509107063527321,304
252,1.0,0.5,4.0,3,2x/Month,0.1% (realistic),-0.08663150937098422,0.135576467302872,-0.6389863306989195,-0.5939379267958764,0.44607190412782954,528
252,1.5,0.0,4.0,5,Daily,0.1% (realistic),-0.09208402592519828,0.14394129192464042,-0.6397332182721294,-0.603925574318549,0.4478337754199823,533
126,2.0,0.5,3.0,3,Daily,0.1% (realistic),-0.10297471020641101,0.16078027309168874,-0.6404685613868019,-0.6880557250640595,0.4480737018425461,810
126,1.5,0.0,4.0,3,2x/Month,0.1% (realistic),-0.09553722219942548,0.1489616974213511,-0.6413542800146145,-0.6596864059773151,0.4383676903660076,596
252,2.0,0.0,3.0,3,Monthly,0.1% (realistic),-0.09320227774983361,0.14489800344225748,-0.6432267908161698,-0.6226229117271542,0.44875222816399285,277
20,2.0,0.5,4.0,3,2x/Month,0.1% (realistic),-0.1311221024092176,0.20321638570075848,-0.6452339064936347,-0.7707047059957944,0.47544545849630593,595
20,2.5,0.5,3.0,10,Monthly,0.5% (high),-0.17188999723928514,0.26617078470077693,-0.6457883701718801,-0.5573418831143139,0.47759103641456585,128
126,2.0,0.0,4.0,10,Daily,0.1% (realistic),-0.099459714367892,0.15363246654360652,-0.6473873433494716,-0.6816580741664278,0.44095477386934673,751
126,2.0,0.0,4.0,5,Daily,0.1% (realistic),-0.09943874244165349,0.1528635453080084,-0.6505065824640662,-0.6812361492784492,0.44095477386934673,754
126,2.0,0.0,3.0,3,2x/Month,0.1% (realistic),-0.09994419866545988,0.15357346193444368,-0.6507908163724494,-0.6688511910581494,0.44807121661721067,557
252,1.5,0.0,4.0,3,Daily,0.1% (realistic),-0.09190748167524676,0.1409302089705767,-0.6521489065160978,-0.5993637795948407,0.4482758620689655,533
126,2.5,0.5,4.0,10,Monthly,0.5% (high),-0.12907037112850675,0.1977067790573351,-0.6528373571402741,-0.8028633950389845,0.47967863894139884,186
126,1.5,0.0,4.0,3,Monthly,0.1% (realistic),-0.09488894070168838,0.1452894265511111,-0.6531028647725275,-0.6900539773587646,0.45232067510548524,417
60,2.0,0.5,3.0,3,2x/Month,0.1% (realistic),-0.10644188802021935,0.1629243451190317,-0.6533209505458097,-0.7064069325868924,0.4584019769357496,656
126,2.5,0.5,4.0,5,Monthly,0.5% (high),-0.12915760568776863,0.1975272857241545,-0.6538722243575823,-0.8029471889827011,0.47967863894139884,184
126,2.0,0.0,4.0,3,Daily,0.1% (realistic),-0.10081589525171247,0.15416215213248827,-0.6539600923907084,-0.683709932268326,0.44095477386934673,752
252,1.5,0.5,3.0,10,Monthly,0.1% (realistic),-0.10303648953349893,0.15668947626552784,-0.6575839806809494,-0.6804480113067864,0.45535317636605954,406
252,2.0,0.5,3.0,10,2x/Month,0.1% (realistic),-0.10368037102572426,0.15765043261144215,-0.6576599208025212,-0.6751528385800086,0.446524064171123,460
60,2.0,0.0,3.0,10,2x/Month,0.1% (realistic),-0.11952797966463491,0.1797651957017166,-0.6649116877049273,-0.7374632784261852,0.4510446538303974,742
126,2.5,0.5,4.0,10,2x/Month,0.5% (high),-0.14317227761300455,0.21520334403299393,-0.6652883497528462,-0.832809735663382,0.45255166596372837,295
126,2.0,0.0,3.0,5,Daily,0.1% (realistic),-0.10577338805409267,0.15874346531538036,-0.6663164864389821,-0.6991198934030722,0.44095477386934673,756
252,1.0,0.0,4.0,10,Monthly,0.1% (realistic),-0.0920894636073392,0.13752562907201757,-0.6696167414665308,-0.6078640482177974,0.453781512605042,384
252,1.5,0.5,3.0,5,Monthly,0.1% (realistic),-0.10302988176257792,0.15367430137445962,-0.6704431439810098,-0.6773765174811831,0.45135495335406484,398
126,1.5,0.5,3.0,5,Monthly,0.1% (realistic),-0.09735486786720543,0.14458155197726688,-0.6733560854465922,-0.6674909964924349,0.4572396274343776,510
20,2.5,0.0,3.0,5,Monthly,0.5% (high),-0.18227006415496086,0.27068062849774965,-0.6733768321971966,-0.6173240153204758,0.4830188679245283,131
60,1.5,0.5,3.0,5,Monthly,0.1% (realistic),-0.10320260955440794,0.15312785541468746,-0.6739636578526073,-0.6935036244103794,0.4696657036731325,612
252,2.0,0.0,3.0,10,Monthly,0.1% (realistic),-0.09768416388449319,0.14477669443503577,-0.6747229881555699,-0.6305830223581739,0.4505347593582888,299
126,2.0,0.0,3.0,5,2x/Month,0.1% (realistic),-0.11082454780845709,0.16409347853105957,-0.6753744804518861,-0.7064988325189614,0.43813559322033896,585
252,2.0,0.5,3.0,3,Monthly,0.1% (realistic),-0.11281607892389849,0.16647079906895573,-0.6776929020276263,-0.7202282917240845,0.45535317636605954,284
252,1.5,0.0,4.0,10,Daily,0.1% (realistic),-0.0949429677285797,0.1400198856988719,-0.6780677419831992,-0.614226313528733,0.4478337754199823,526
60,1.5,0.5,4.0,3,2x/Month,0.1% (realistic),-0.10751417760474849,0.1569737557416676,-0.6849181705360037,-0.6988539997172243,0.45209947003668977,815
126,2.0,0.0,3.0,3,Daily,0.1% (realistic),-0.10731065538337878,0.15643608471934406,-0.6859712423505144,-0.7030568802137449,0.4417922948073702,760
126,1.5,0.5,3.0,10,Monthly,0.1% (realistic),-0.09940202166250074,0.14477799867055322,-0.6865823714602735,-0.6684821094926074,0.4581218274111675,554
20,2.0,0.5,4.0,5,2x/Month,0.1% (realistic),-0.13987860111438008,0.20296930465344762,-0.6891613554729893,-0.7944301042858769,0.4732528041415013,638
126,2.0,0.5,3.0,10,2x/Month,0.1% (realistic),-0.10700605495593711,0.15510687617033553,-0.6898859521767753,-0.6830542662647099,0.4572396274343776,607
20,2.5,0.0,4.0,5,Monthly,0.5% (high),-0.17938569971253757,0.2577466848717115,-0.6959767486508057,-0.6586583137952405,0.4726890756302521,132
20,2.5,0.0,4.0,10,Monthly,0.5% (high),-0.18100192437670135,0.2576484471382571,-0.7025150991093444,-0.6607049180730313,0.47058823529411764,134
126,1.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.10021435707876804,0.14219738215011496,-0.7047552884832559,-0.6829347702717044,0.45512277730736667,445
252,2.5,0.5,4.0,3,2x/Month,0.5% (high),-0.14825514989327876,0.21028595940715308,-0.7050168746940872,-0.7989231504795545,0.4540612516644474,215
60,1.0,0.5,3.0,5,Monthly,0.1% (realistic),-0.11491550503354614,0.162817678166467,-0.7057925547621123,-0.7272671974218292,0.45224489795918366,728
126,1.0,0.5,4.0,10,Monthly,0.1% (realistic),-0.12395528165351026,0.17549928173611534,-0.7063007918168702,-0.7494535475099651,0.446585672392124,621
20,2.0,0.5,3.0,3,Monthly,0.5% (high),-0.17208436228791785,0.24334008825933812,-0.7071763782074413,-0.7560530204052996,0.4697867298578199,323
20,2.5,0.0,3.0,10,Monthly,0.5% (high),-0.19139419761071383,0.27060867129439725,-0.7072729661441433,-0.6281658089181421,0.48050314465408805,134
252,1.5,0.0,3.0,3,Monthly,0.1% (realistic),-0.09511794932416928,0.13436283898645526,-0.7079185736300039,-0.6215552099417224,0.44295900178253117,348
20,2.0,0.5,3.0,3,2x/Month,0.1% (realistic),-0.15105157582156725,0.21300699919397237,-0.709139025445891,-0.7991873654873345,0.48026315789473684,602
252,2.0,0.0,3.0,5,Monthly,0.1% (realistic),-0.10211549304108036,0.1428932762625096,-0.7146276977615359,-0.6431345745861808,0.44607843137254904,291
252,2.5,0.0,4.0,3,Monthly,0.5% (high),-0.1358764835377627,0.18927630824782382,-0.7178736990149686,-0.7577885065290415,0.4496434937611408,151
20,2.0,0.5,4.0,10,2x/Month,0.1% (realistic),-0.14577296635445128,0.20170350933473813,-0.7227091230848789,-0.8081476104795384,0.47366167023554606,655
60,1.5,0.5,3.0,3,2x/Month,0.1% (realistic),-0.11453666839497757,0.15835580775379948,-0.7232868185867307,-0.7211825169685486,0.44639217284957194,860
252,1.0,0.0,4.0,5,2x/Month,0.1% (realistic),-0.09681464681598298,0.13356590647353442,-0.7248455041569043,-0.6223259186456087,0.44651575676875277,486
126,1.0,0.0,4.0,10,Monthly,0.1% (realistic),-0.12274368218982445,0.16845873259876532,-0.7286276009340229,-0.7490863700439914,0.4503560955173858,587
20,2.0,0.0,3.0,3,Monthly,0.5% (high),-0.1804473408112469,0.24735632898989454,-0.7295036336774664,-0.7965054144796833,0.4848661233993015,322
126,2.5,0.0,4.0,10,2x/Month,0.5% (high),-0.15893466877859733,0.2174783094820262,-0.730806990164381,-0.8505711150960086,0.4497628288055196,299
252,1.0,0.5,4.0,5,2x/Month,0.1% (realistic),-0.09982312074522147,0.13630192637313693,-0.7323676444010634,-0.6364935252207344,0.4429649356413671,535
126,2.0,0.0,3.0,10,2x/Month,0.1% (realistic),-0.11876650408382927,0.16083112227098934,-0.7384547369116526,-0.7247061456496773,0.43691786621507195,598
20,2.5,0.5,4.0,3,2x/Month,0.5% (high),-0.1684537807046404,0.22799705880183035,-0.7388419025661924,-0.7663199297029656,0.46137184115523466,223
252,1.5,0.0,3.0,3,2x/Month,0.1% (realistic),-0.10637475634764537,0.14354828327729133,-0.7410381644353204,-0.6601256928081163,0.4428060768543342,521
252,1.5,0.5,3.0,3,2x/Month,0.1% (realistic),-0.11013771222826968,0.14847689832910618,-0.7417834927029803,-0.6754279901060867,0.43493761140819964,543
126,1.5,0.0,4.0,5,Monthly,0.1% (realistic),-0.10849940069653141,0.1462276633642251,-0.7419895675025606,-0.7144790053724712,0.45274261603375526,455
20,2.0,0.5,3.0,5,2x/Month,0.1% (realistic),-0.15718725575167977,0.21176258702835796,-0.7422805791970714,-0.8191447794577061,0.47714410100130605,645
252,1.0,0.5,3.0,3,Monthly,0.1% (realistic),-0.09760532433865482,0.1307547686795633,-0.7464762113407366,-0.6699864208993298,0.44691248334073747,413
126,2.5,0.0,4.0,3,2x/Month,0.5% (high),-0.14638281065869926,0.1959408430553452,-0.7470765582924034,-0.8202810871527918,0.4503950834064969,292
252,2.5,0.5,4.0,5,2x/Month,0.5% (high),-0.15434362941708077,0.20384343529955645,-0.7571675251168445,-0.8074521700780721,0.4536173990235242,218
252,2.5,0.0,4.0,5,Monthly,0.5% (high),-0.1366984658349695,0.18032078406972404,-0.7580849126194613,-0.7559864100633055,0.44875222816399285,158
20,1.0,0.0,3.0,5,Monthly,0.1% (realistic),-0.15040921859677892,0.1982220215940897,-0.758791668994176,-0.8412923217358557,0.4702430846605197,805
252,1.0,0.5,4.0,10,2x/Month,0.1% (realistic),-0.10644531140274752,0.14025649657825104,-0.7589331973892575,-0.6566452948449857,0.44163337771859745,538
126,2.5,0.5,3.0,3,2x/Month,0.5% (high),-0.17034198050531277,0.22434145340620912,-0.7592978378225939,-0.8636216579906312,0.4527056753189617,340
60,2.0,0.0,3.0,5,2x/Month,0.1% (realistic),-0.11900117752146835,0.15668528981066027,-0.7594917025412552,-0.7259564333563231,0.4479081214109926,718
252,2.0,0.0,3.0,5,2x/Month,0.1% (realistic),-0.10980449778210766,0.14388219896247692,-0.7631555437288222,-0.6682557971135141,0.44235924932975873,445
20,2.0,0.5,4.0,3,Monthly,0.5% (high),-0.18699419159814026,0.24496305702345694,-0.7633567031302775,-0.8064684549179745,0.4695321001088139,326
20,1.0,0.0,4.0,5,Monthly,0.1% (realistic),-0.15025632213787185,0.19605907154807248,-0.7663829118002833,-0.842606908849223,0.4656679151061174,799
60,1.5,0.0,3.0,5,Monthly,0.1% (realistic),-0.11372279252667818,0.1481941219388671,-0.7673907105005892,-0.7198091478465107,0.45289256198347105,619
20,2.0,0.5,3.0,10,2x/Month,0.1% (realistic),-0.16182953938515693,0.21015055824627715,-0.770064760882089,-0.8292667077711479,0.4766637856525497,664
252,1.0,0.5,3.0,3,Daily,0.1% (realistic),-0.11624550956290207,0.1509327913283875,-0.7701806117796125,-0.6836753816367673,0.42838196286472147,875
60,1.0,0.0,3.0,5,Monthly,0.1% (realistic),-0.12248902188894405,0.15776851011988907,-0.7763844749238237,-0.7360730592698804,0.44857142857142857,740
252,2.5,0.0,4.0,10,Monthly,0.5% (high),-0.13904348560015106,0.17787756906933305,-0.7816808287162658,-0.7601257907145057,0.4532085561497326,159
126,1.5,0.5,3.0,3,2x/Month,0.1% (realistic),-0.11083020070774494,0.14166031915892893,-0.7823658831617085,-0.6871849451401977,0.4470338983050847,703
20,2.0,0.0,4.0,3,Monthly,0.5% (high),-0.195863301141648,0.24995679312401378,-0.7835886302336749,-0.834814322387212,0.4797592997811816,321
20,2.0,0.0,4.0,5,2x/Month,0.1% (realistic),-0.1593348823563166,0.20256926873390224,-0.78656986497602,-0.8212054133727003,0.4680483592400691,652
126,2.5,0.5,3.0,3,Monthly,0.5% (high),-0.1588699690404862,0.2018163977621101,-0.7872004990781435,-0.8187392750961204,0.4718927282104177,189
252,2.0,0.0,3.0,10,2x/Month,0.1% (realistic),-0.11312429377803701,0.14244839740957904,-0.7941422707113579,-0.677380400587172,0.44235924932975873,447
126,1.0,0.0,4.0,3,Monthly,0.1% (realistic),-0.10691946119553915,0.13449701772970865,-0.7949578585482794,-0.7262789142773686,0.44936708860759494,480
252,1.0,0.0,4.0,10,2x/Month,0.1% (realistic),-0.11052756143785862,0.13713413509150185,-0.8059813945237619,-0.6655014802871951,0.44518419884598315,488
252,2.5,0.5,4.0,10,2x/Month,0.5% (high),-0.1651638419028188,0.20458873480719747,-0.8072968536535878,-0.8255863379613442,0.45494895694629384,223
20,2.0,0.0,4.0,3,2x/Month,0.1% (realistic),-0.16503017228668806,0.20378445139284487,-0.8098271048587099,-0.825729551649651,0.47234226447709593,608
252,1.5,0.0,3.0,5,Monthly,0.1% (realistic),-0.10717907751202656,0.13213605687172875,-0.8111266527051794,-0.6509125856576043,0.4447415329768271,374
126,2.5,0.0,4.0,3,Monthly,0.5% (high),-0.14777220658723597,0.18212600520759759,-0.811373457726681,-0.8367370395270581,0.465149359886202,178
126,1.0,0.0,3.0,3,Monthly,0.1% (realistic),-0.10529274855459547,0.12945612744915608,-0.8133469664921749,-0.7029804786304126,0.45427603725656224,509
252,1.0,0.0,3.0,3,Daily,0.1% (realistic),-0.11229828982421103,0.13723470505533544,-0.8182936654320085,-0.6669133638550351,0.4398762157382847,714
126,1.0,0.5,4.0,3,2x/Month,0.1% (realistic),-0.11883184060446471,0.14490431026331468,-0.8200711240992621,-0.7107191320176458,0.4385228703315149,730
252,2.5,0.0,4.0,3,2x/Month,0.5% (high),-0.1566571682352788,0.19101101252224567,-0.820147310705628,-0.7965671923960954,0.4387846291331546,214
20,2.0,0.0,4.0,10,2x/Month,0.1% (realistic),-0.16639023052342175,0.2012006095286547,-0.8269867119847104,-0.8352637243480053,0.4686426116838488,669
20,2.5,0.5,4.0,5,2x/Month,0.5% (high),-0.18692585731737002,0.2258829869204489,-0.8275340248763456,-0.7765247371064923,0.46286950252343184,228
252,1.5,0.0,3.0,10,Monthly,0.1% (realistic),-0.11227627633443078,0.13541289255334568,-0.8291402259958351,-0.6683256563183115,0.44607843137254904,380
126,2.5,0.0,3.0,3,Monthly,0.5% (high),-0.15433874600207945,0.18564636062818032,-0.8313588560520991,-0.8105530575501483,0.4719959266802444,184
252,1.5,0.5,3.0,5,2x/Month,0.1% (realistic),-0.12116540312164653,0.14494493299333158,-0.8359409371503931,-0.7006143300668484,0.44206773618538325,559
126,1.0,0.5,4.0,5,2x/Month,0.1% (realistic),-0.12722307501027105,0.1514176180140634,-0.840213158012133,-0.7345793609922937,0.43684431389005457,788
20,2.5,0.5,4.0,10,2x/Month,0.5% (high),-0.19122729401750566,0.22634304136755595,-0.8448560771390086,-0.7765247371064923,0.46359048305695744,230
126,1.5,0.0,3.0,5,Monthly,0.1% (realistic),-0.11981121371766829,0.14148865482041312,-0.8467902523332398,-0.7313991098376025,0.44242167654530057,511
252,2.5,0.5,3.0,10,Monthly,0.5% (high),-0.17655167822777304,0.2076735129147441,-0.8501405679994085,-0.8721232893327502,0.4683882457702582,196
126,1.5,0.0,3.0,10,Monthly,0.1% (realistic),-0.12021432548330421,0.14090841193276932,-0.853138033665877,-0.7246732332882756,0.4407783417935702,544
60,1.5,0.5,3.0,10,Monthly,0.1% (realistic),-0.1338329994512792,0.1565516079911889,-0.8548810272125192,-0.7681609665085236,0.46042868920032975,704
20,2.5,0.5,3.0,3,2x/Month,0.5% (high),-0.2042819951856152,0.23883098310144638,-0.855341264909687,-0.7838635802459849,0.4630924630924631,220
126,1.0,0.0,4.0,5,2x/Month,0.1% (realistic),-0.12341476599997904,0.14359330962623074,-0.8594743468287216,-0.7219658380041387,0.43894250944187996,724
252,2.5,0.5,3.0,5,Monthly,0.5% (high),-0.17940324480602998,0.20821959303690424,-0.8616059717984036,-0.8754428254917593,0.4657168299198575,194
126,1.0,0.5,4.0,5,Monthly,0.1% (realistic),-0.12306459780678065,0.14211414586721,-0.8659560035759631,-0.7405473587206277,0.44978902953586497,566
252,1.0,0.0,3.0,5,Daily,0.1% (realistic),-0.12287497935834978,0.1418092264794291,-0.8664808518377616,-0.6982966532154249,0.4407603890362511,702
60,1.0,0.5,4.0,10,Monthly,0.1% (realistic),-0.14397771769086642,0.165538877939842,-0.8697516830045745,-0.789843208113465,0.44857142857142857,857
126,2.5,0.0,4.0,5,Monthly,0.5% (high),-0.16223766683057803,0.1859175317217487,-0.8726324264749229,-0.8562721796895972,0.46846846846846846,184
126,2.5,0.0,4.0,10,Monthly,0.5% (high),-0.1625161497316841,0.1860518628609991,-0.8734991804575549,-0.8566377690086822,0.46846846846846846,185
252,1.0,0.5,3.0,5,Daily,0.1% (realistic),-0.13030205737017933,0.14909925037947558,-0.8739283198174698,-0.7203124495639547,0.42838196286472147,863
60,2.0,0.0,3.0,3,2x/Month,0.1% (realistic),-0.1291894747160521,0.14773738294224822,-0.8744535211277795,-0.7488692627537148,0.44174557431041583,664
252,2.5,0.5,3.0,3,Monthly,0.5% (high),-0.1855065245688465,0.21184618294973528,-0.875666117679645,-0.8828449318246411,0.4639358860195904,182
252,1.5,0.5,3.0,10,2x/Month,0.1% (realistic),-0.12664986769398714,0.14459447814807364,-0.8758969866352012,-0.7130279680862717,0.44295900178253117,565
20,2.0,0.0,3.0,5,2x/Month,0.1% (realistic),-0.18007073359435485,0.20544668835618526,-0.8764839921983273,-0.8513788660207038,0.4687228496959166,658
126,1.5,0.5,3.0,10,Daily,0.1% (realistic),-0.13487728915964312,0.1534068334738674,-0.8792130448518725,-0.7582036240612825,0.43132328308207707,1012
126,1.5,0.0,3.0,10,Daily,0.1% (realistic),-0.13188211001524755,0.14911862058565206,-0.8844107429192315,-0.7491528966246468,0.43132328308207707,928
20,2.0,0.0,3.0,10,2x/Month,0.1% (realistic),-0.18206501345892387,0.20375630554808613,-0.8935429653044865,-0.8571225807455124,0.4691677447175507,677
126,1.5,0.5,3.0,5,Daily,0.1% (realistic),-0.13631523270198437,0.1525440566939969,-0.8936122170621992,-0.7595969568359955,0.43132328308207707,1022
252,1.0,0.5,3.0,5,Monthly,0.1% (realistic),-0.12063556388867236,0.13489337039498125,-0.8943031339156208,-0.721395245031883,0.44602398933807197,468
126,1.5,0.5,3.0,3,Daily,0.1% (realistic),-0.13745850428946538,0.15335831470293662,-0.8963224756070772,-0.7611853808879782,0.43174204355108875,1029
126,1.5,0.5,4.0,10,Daily,0.1% (realistic),-0.13373106978894,0.14892615700833856,-0.8979689832555892,-0.7538634583982317,0.43132328308207707,1009
126,1.5,0.5,4.0,3,Daily,0.1% (realistic),-0.13315880846676484,0.14721195503766388,-0.904538007342518,-0.7511156724961219,0.43174204355108875,1017
126,1.5,0.0,4.0,10,Daily,0.1% (realistic),-0.13083445045749034,0.1446401612261686,-0.904551331721134,-0.7449334533906887,0.43132328308207707,922
126,1.5,0.0,3.0,5,Daily,0.1% (realistic),-0.13427785211353283,0.14789517242632114,-0.9079258633707451,-0.7522305982440263,0.43174204355108875,937
126,1.5,0.0,3.0,3,Daily,0.1% (realistic),-0.13365477064985842,0.14698291584653372,-0.9093218070963339,-0.7499893786141425,0.4321608040201005,938
126,1.5,0.0,4.0,3,Daily,0.1% (realistic),-0.13002165113574382,0.14275694775275216,-0.910790355093153,-0.7414522852773364,0.43132328308207707,933
126,1.5,0.5,4.0,5,Daily,0.1% (realistic),-0.13521716397170883,0.1482207694165491,-0.9122686685811496,-0.7555631423162841,0.43174204355108875,1011
60,1.5,0.0,4.0,3,2x/Month,0.1% (realistic),-0.13816849981559298,0.15139298815589658,-0.9126479469003828,-0.7712144979786809,0.44231553200163065,811
20,2.0,0.0,3.0,3,2x/Month,0.1% (realistic),-0.18948231192422457,0.20734693355631229,-0.91384188169228,-0.8592299572206794,0.47168989547038326,613
126,1.0,0.0,4.0,3,2x/Month,0.1% (realistic),-0.12471716415365361,0.13622357744678526,-0.9155328797790049,-0.7233903416516788,0.44271926143516577,698
252,1.0,0.0,3.0,3,Monthly,0.1% (realistic),-0.10726596035874836,0.11689537002461187,-0.9176236863458658,-0.6509701935570757,0.4385026737967914,398
126,1.5,0.0,4.0,5,Daily,0.1% (realistic),-0.132309106121353,0.1439126248714916,-0.9193710853338956,-0.7466693147010317,0.43132328308207707,925
252,2.5,0.0,4.0,10,2x/Month,0.5% (high),-0.16548745101758194,0.17897085929630868,-0.9246614318568853,-0.8096210352186065,0.4459279038718291,220
252,1.0,0.0,3.0,10,Daily,0.1% (realistic),-0.1247681165539112,0.133925335560874,-0.9316244460496387,-0.700620898145193,0.4407603890362511,704
