date,series_id,series_group,return
2022-06-01,dia,baseline,-0.06562120570708196
2022-06-01,buy_hold_start,baseline,-0.06422652846215504
2022-07-01,momentum,strategy,0.014953222987393412
2022-07-01,mean_reversion,strategy,0.1047281589948903
2022-07-01,ew_dow30,baseline,0.05606381134746896
2022-07-01,t_bill,baseline,0.0015287470679599124
2022-07-01,dia,baseline,0.068148028878672
2022-07-01,buy_hold_start,baseline,0.053022675726605684
2022-08-01,momentum,strategy,-0.011044631716668628
2022-08-01,mean_reversion,strategy,-0.018197338376179317
2022-08-01,ew_dow30,baseline,-0.03994058101162545
2022-08-01,t_bill,baseline,0.0018804294971663804
2022-08-01,dia,baseline,-0.037731485498855966
2022-08-01,buy_hold_start,baseline,-0.034754604863749705
2022-09-01,momentum,strategy,-0.037792762040684366
2022-09-01,mean_reversion,strategy,-0.13953667214072718
2022-09-01,ew_dow30,baseline,-0.09663729203613047
2022-09-01,t_bill,baseline,0.002149407328375874
2022-09-01,dia,baseline,-0.08739469418324075
2022-09-01,buy_hold_start,baseline,-0.07910520113521702
2022-10-01,momentum,strategy,0.1266974326687745
2022-10-01,mean_reversion,strategy,0.12768146028682237
2022-10-01,ew_dow30,baseline,0.13943305764910185
2022-10-01,t_bill,baseline,0.0027254391280766566
2022-10-01,dia,baseline,0.1403293531580947
2022-10-01,buy_hold_start,baseline,0.11903629541603622
2022-11-01,momentum,strategy,0.0452066190535656
2022-11-01,mean_reversion,strategy,0.00852209183622632
2022-11-01,ew_dow30,baseline,0.07346074330610675
2022-11-01,t_bill,baseline,0.0031691721789175453
2022-11-01,dia,baseline,0.059351070612471135
2022-11-01,buy_hold_start,baseline,0.06198399790632836
2022-12-01,momentum,strategy,-0.03935464284210448
2022-12-01,mean_reversion,strategy,0.012345568336254775
2022-12-01,ew_dow30,baseline,-0.037342249934331107
2022-12-01,t_bill,baseline,0.003193313807879683
2022-12-01,dia,baseline,-0.04065182472894713
2022-12-01,buy_hold_start,baseline,-0.02538445844971815
2023-01-01,momentum,strategy,-0.033706259171052966
2023-01-01,mean_reversion,strategy,0.04714843896483778
2023-01-01,ew_dow30,baseline,0.03983097587430251
2023-01-01,t_bill,baseline,0.003690815569153294
2023-01-01,dia,baseline,0.029543952554118125
2023-01-01,buy_hold_start,baseline,0.024422176024562647
2023-02-01,momentum,strategy,-0.018765084704368197
2023-02-01,mean_reversion,strategy,0.012538825057546
2023-02-01,ew_dow30,baseline,-0.039512801862299884
2023-02-01,t_bill,baseline,0.003786793663815402
2023-02-01,dia,baseline,-0.04026873587714053
2023-02-01,buy_hold_start,baseline,-0.031010199038181696
2023-03-01,momentum,strategy,-0.0046055796210473735
2023-03-01,mean_reversion,strategy,0.06264003510232286
2023-03-01,ew_dow30,baseline,0.026434672046718344
2023-03-01,t_bill,baseline,0.0036668052630139947
2023-03-01,dia,baseline,0.021236769795577093
2023-03-01,buy_hold_start,baseline,0.020015714521468997
2023-04-01,momentum,strategy,0.02213866494382617
2023-04-01,mean_reversion,strategy,0.01055811017942454
2023-04-01,ew_dow30,baseline,0.01956206211265088
2023-04-01,t_bill,baseline,0.003410301391423065
2023-04-01,dia,baseline,0.025842755005116347
2023-04-01,buy_hold_start,baseline,0.023701350135937993
2023-05-01,momentum,strategy,-0.03601245146605603
2023-05-01,mean_reversion,strategy,-0.10831452253281093
2023-05-01,ew_dow30,baseline,-0.043941269426496676
2023-05-01,t_bill,baseline,0.004463764356697597
2023-05-01,dia,baseline,-0.0316589460172072
2023-05-01,buy_hold_start,baseline,-0.030527827992886003
